workerid,exptid,condition,trial_type,trial_num,kind_type,kind_label,feature_label,response
272e5dfe785192fa4db4f305fe20fea6,1,4pedagogical,id,2,artifact,Blicket,squeaks,1
272e5dfe785192fa4db4f305fe20fea6,1,4pedagogical,id,3,flower,Dax,has a black center,1
95911c106bdd52c0ef07b3b58c51774a,1,4accidental,response,1,flower,Dax,has a black center,0.94
95911c106bdd52c0ef07b3b58c51774a,1,4accidental,response,2,bird,Fep,has white wings,1
95911c106bdd52c0ef07b3b58c51774a,1,4accidental,response,3,artifact,Blicket,squeaks,1
95911c106bdd52c0ef07b3b58c51774a,1,4accidental,id,1,flower,Dax,has a black center,1
95911c106bdd52c0ef07b3b58c51774a,1,4accidental,id,2,bird,Fep,has white wings,1
95911c106bdd52c0ef07b3b58c51774a,1,4accidental,id,3,artifact,Blicket,squeaks,1
5e58cc6f4906c5049bb9b274f588e694,1,4pedagogical,response,1,flower,Dax,has a black center,0.61
5e58cc6f4906c5049bb9b274f588e694,1,4pedagogical,response,2,bird,Fep,has white wings,0.87
5e58cc6f4906c5049bb9b274f588e694,1,4pedagogical,response,3,artifact,Blicket,squeaks,0.91
5e58cc6f4906c5049bb9b274f588e694,1,4pedagogical,id,1,flower,Dax,has a black center,1
5e58cc6f4906c5049bb9b274f588e694,1,4pedagogical,id,2,bird,Fep,has white wings,1
5e58cc6f4906c5049bb9b274f588e694,1,4pedagogical,id,3,artifact,Blicket,squeaks,1
4469c506a752db8ceb7374029a56114f,1,4pedagogical,response,1,bird,Fep,has white wings,0.98
4469c506a752db8ceb7374029a56114f,1,4pedagogical,response,2,flower,Dax,has a black center,0.99
4469c506a752db8ceb7374029a56114f,1,4pedagogical,response,3,artifact,Blicket,squeaks,0.99
4469c506a752db8ceb7374029a56114f,1,4pedagogical,id,1,bird,Fep,has white wings,1
4469c506a752db8ceb7374029a56114f,1,4pedagogical,id,2,flower,Dax,has a black center,1
4469c506a752db8ceb7374029a56114f,1,4pedagogical,id,3,artifact,Blicket,squeaks,1
027fbbda9adcb245e6df2d1f4bbcf843,1,4accidental,response,1,artifact,Blicket,squeaks,1
027fbbda9adcb245e6df2d1f4bbcf843,1,4accidental,response,2,bird,Fep,has white wings,0.76
027fbbda9adcb245e6df2d1f4bbcf843,1,4accidental,response,3,flower,Dax,has a black center,1
027fbbda9adcb245e6df2d1f4bbcf843,1,4accidental,id,1,artifact,Blicket,squeaks,1
027fbbda9adcb245e6df2d1f4bbcf843,1,4accidental,id,2,bird,Fep,has white wings,1
027fbbda9adcb245e6df2d1f4bbcf843,1,4accidental,id,3,flower,Dax,has a black center,1
f4f53a5c3d621f79197d883838ccab47,1,pedageneric,response,1,artifact,Blicket,squeaks,0.93
f4f53a5c3d621f79197d883838ccab47,1,pedageneric,response,2,bird,Fep,has white wings,0.99
f4f53a5c3d621f79197d883838ccab47,1,pedageneric,response,3,flower,Dax,has a black center,0.96
f4f53a5c3d621f79197d883838ccab47,1,pedageneric,id,1,artifact,Blicket,squeaks,1
f4f53a5c3d621f79197d883838ccab47,1,pedageneric,id,2,bird,Fep,has white wings,1
f4f53a5c3d621f79197d883838ccab47,1,pedageneric,id,3,flower,Dax,has a black center,1
619bf18baf4b345ecd6c4b5bf9334e23,1,pedagogical,response,1,artifact,Blicket,squeaks,1
619bf18baf4b345ecd6c4b5bf9334e23,1,pedagogical,response,2,flower,Dax,has a black center,1
619bf18baf4b345ecd6c4b5bf9334e23,1,pedagogical,response,3,bird,Fep,has white wings,1
619bf18baf4b345ecd6c4b5bf9334e23,1,pedagogical,id,1,artifact,Blicket,squeaks,1
619bf18baf4b345ecd6c4b5bf9334e23,1,pedagogical,id,2,flower,Dax,has a black center,1
619bf18baf4b345ecd6c4b5bf9334e23,1,pedagogical,id,3,bird,Fep,has white wings,1
602f491d5396dce1a7d84b5dfc94055d,1,pedageneric,response,1,flower,Dax,has a black center,0.98
602f491d5396dce1a7d84b5dfc94055d,1,pedageneric,response,2,bird,Fep,has white wings,1
602f491d5396dce1a7d84b5dfc94055d,1,pedageneric,response,3,artifact,Blicket,squeaks,1
602f491d5396dce1a7d84b5dfc94055d,1,pedageneric,id,1,flower,Dax,has a black center,1
602f491d5396dce1a7d84b5dfc94055d,1,pedageneric,id,2,bird,Fep,has white wings,1
602f491d5396dce1a7d84b5dfc94055d,1,pedageneric,id,3,artifact,Blicket,squeaks,1
da2b12f760c3e84d5a1f66117b1c2cc3,1,pedageneric,response,1,flower,Dax,has a black center,1
da2b12f760c3e84d5a1f66117b1c2cc3,1,pedageneric,response,2,bird,Fep,has white wings,1
da2b12f760c3e84d5a1f66117b1c2cc3,1,pedageneric,response,3,artifact,Blicket,squeaks,0.96
da2b12f760c3e84d5a1f66117b1c2cc3,1,pedageneric,id,1,flower,Dax,has a black center,1
da2b12f760c3e84d5a1f66117b1c2cc3,1,pedageneric,id,2,bird,Fep,has white wings,1
da2b12f760c3e84d5a1f66117b1c2cc3,1,pedageneric,id,3,artifact,Blicket,squeaks,1
706d4b30bc3b0ce9968775d1b77e1dbb,1,pedagogical,response,1,artifact,Blicket,squeaks,0.5
706d4b30bc3b0ce9968775d1b77e1dbb,1,pedagogical,response,2,flower,Dax,has a black center,0.52
706d4b30bc3b0ce9968775d1b77e1dbb,1,pedagogical,response,3,bird,Fep,has white wings,0.5
706d4b30bc3b0ce9968775d1b77e1dbb,1,pedagogical,id,1,artifact,Blicket,squeaks,1
706d4b30bc3b0ce9968775d1b77e1dbb,1,pedagogical,id,2,flower,Dax,has a black center,1
706d4b30bc3b0ce9968775d1b77e1dbb,1,pedagogical,id,3,bird,Fep,has white wings,1
a6f3f6d193b170fdb5900d830f6c8cb4,1,pedagogical,response,1,artifact,Blicket,squeaks,0.75
a6f3f6d193b170fdb5900d830f6c8cb4,1,pedagogical,response,2,flower,Dax,has a black center,0.47
a6f3f6d193b170fdb5900d830f6c8cb4,1,pedagogical,response,3,bird,Fep,has white wings,0.74
a6f3f6d193b170fdb5900d830f6c8cb4,1,pedagogical,id,1,artifact,Blicket,squeaks,1
a6f3f6d193b170fdb5900d830f6c8cb4,1,pedagogical,id,2,flower,Dax,has a black center,1
a6f3f6d193b170fdb5900d830f6c8cb4,1,pedagogical,id,3,bird,Fep,has white wings,1
6cc01021ead23ad51e6c3fb49e0363df,1,2accidental,response,1,bird,Fep,has white wings,0.49
6cc01021ead23ad51e6c3fb49e0363df,1,2accidental,response,2,flower,Dax,has a black center,0.96
6cc01021ead23ad51e6c3fb49e0363df,1,2accidental,response,3,artifact,Blicket,squeaks,0.98
6cc01021ead23ad51e6c3fb49e0363df,1,2accidental,id,1,bird,Fep,has white wings,1
6cc01021ead23ad51e6c3fb49e0363df,1,2accidental,id,2,flower,Dax,has a black center,1
6cc01021ead23ad51e6c3fb49e0363df,1,2accidental,id,3,artifact,Blicket,squeaks,1
34fc2707c7831a3d78e1f9199b8d93ac,1,2pedagogical,response,1,bird,Fep,has white wings,0.96
34fc2707c7831a3d78e1f9199b8d93ac,1,2pedagogical,response,2,flower,Dax,has a black center,0.95
34fc2707c7831a3d78e1f9199b8d93ac,1,2pedagogical,response,3,artifact,Blicket,squeaks,0.98
34fc2707c7831a3d78e1f9199b8d93ac,1,2pedagogical,id,1,bird,Fep,has white wings,1
34fc2707c7831a3d78e1f9199b8d93ac,1,2pedagogical,id,2,flower,Dax,has a black center,1
34fc2707c7831a3d78e1f9199b8d93ac,1,2pedagogical,id,3,artifact,Blicket,squeaks,1
a72041be6bfb9efccc9dad71258f0b52,1,2pedagogical,response,1,bird,Fep,has white wings,0.71
a72041be6bfb9efccc9dad71258f0b52,1,2pedagogical,response,2,flower,Dax,has a black center,0.92
a72041be6bfb9efccc9dad71258f0b52,1,2pedagogical,response,3,artifact,Blicket,squeaks,0.7
a72041be6bfb9efccc9dad71258f0b52,1,2pedagogical,id,1,bird,Fep,has white wings,1
a72041be6bfb9efccc9dad71258f0b52,1,2pedagogical,id,2,flower,Dax,has a black center,1
a72041be6bfb9efccc9dad71258f0b52,1,2pedagogical,id,3,artifact,Blicket,squeaks,1
7ac027496c89792ccbfe768f58e4161c,1,2pedagogical,response,1,flower,Dax,has a black center,0.98
7ac027496c89792ccbfe768f58e4161c,1,2pedagogical,response,2,artifact,Blicket,squeaks,0.97
7ac027496c89792ccbfe768f58e4161c,1,2pedagogical,response,3,bird,Fep,has white wings,0.95
7ac027496c89792ccbfe768f58e4161c,1,2pedagogical,id,1,flower,Dax,has a black center,1
7ac027496c89792ccbfe768f58e4161c,1,2pedagogical,id,2,artifact,Blicket,squeaks,1
7ac027496c89792ccbfe768f58e4161c,1,2pedagogical,id,3,bird,Fep,has white wings,1
be5c2dd55c4b52bb5c508ef7f5cb0ed3,1,pedagogical,response,1,artifact,Blicket,squeaks,0.49
be5c2dd55c4b52bb5c508ef7f5cb0ed3,1,pedagogical,response,2,bird,Fep,has white wings,0.14
be5c2dd55c4b52bb5c508ef7f5cb0ed3,1,pedagogical,response,3,flower,Dax,has a black center,0.18
be5c2dd55c4b52bb5c508ef7f5cb0ed3,1,pedagogical,id,1,artifact,Blicket,squeaks,1
be5c2dd55c4b52bb5c508ef7f5cb0ed3,1,pedagogical,id,2,bird,Fep,has white wings,1
be5c2dd55c4b52bb5c508ef7f5cb0ed3,1,pedagogical,id,3,flower,Dax,has a black center,1
bf110a9ab2557fabd5c74bcd7f9a5f35,1,generic,response,1,artifact,Blicket,squeaks,0.66
bf110a9ab2557fabd5c74bcd7f9a5f35,1,generic,response,2,bird,Fep,has white wings,0.81
bf110a9ab2557fabd5c74bcd7f9a5f35,1,generic,response,3,flower,Dax,has a black center,0.91
bf110a9ab2557fabd5c74bcd7f9a5f35,1,generic,id,1,artifact,Blicket,squeaks,1
bf110a9ab2557fabd5c74bcd7f9a5f35,1,generic,id,2,bird,Fep,has white wings,1
bf110a9ab2557fabd5c74bcd7f9a5f35,1,generic,id,3,flower,Dax,has a black center,1
d1338b2812359f06a72f0aeda647bfef,1,generic,response,1,bird,Fep,has white wings,1
d1338b2812359f06a72f0aeda647bfef,1,generic,response,2,flower,Dax,has a black center,1
d1338b2812359f06a72f0aeda647bfef,1,generic,response,3,artifact,Blicket,squeaks,0.8
d1338b2812359f06a72f0aeda647bfef,1,generic,id,1,bird,Fep,has white wings,1
d1338b2812359f06a72f0aeda647bfef,1,generic,id,2,flower,Dax,has a black center,1
d1338b2812359f06a72f0aeda647bfef,1,generic,id,3,artifact,Blicket,squeaks,1
aa43d6fa48885cc0f3f8a486cf17bd73,1,pedageneric,response,1,artifact,Blicket,squeaks,0.75
aa43d6fa48885cc0f3f8a486cf17bd73,1,pedageneric,response,2,flower,Dax,has a black center,1
aa43d6fa48885cc0f3f8a486cf17bd73,1,pedageneric,response,3,bird,Fep,has white wings,1
aa43d6fa48885cc0f3f8a486cf17bd73,1,pedageneric,id,1,artifact,Blicket,squeaks,1
aa43d6fa48885cc0f3f8a486cf17bd73,1,pedageneric,id,2,flower,Dax,has a black center,1
aa43d6fa48885cc0f3f8a486cf17bd73,1,pedageneric,id,3,bird,Fep,has white wings,1
8c7fd3e86562c116cdb76351ab4f99bd,1,pedagogical,response,1,flower,Dax,has a black center,0.49
8c7fd3e86562c116cdb76351ab4f99bd,1,pedagogical,response,2,bird,Fep,has white wings,0.49
8c7fd3e86562c116cdb76351ab4f99bd,1,pedagogical,response,3,artifact,Blicket,squeaks,0.49
8c7fd3e86562c116cdb76351ab4f99bd,1,pedagogical,id,1,flower,Dax,has a black center,1
8c7fd3e86562c116cdb76351ab4f99bd,1,pedagogical,id,2,bird,Fep,has white wings,1
8c7fd3e86562c116cdb76351ab4f99bd,1,pedagogical,id,3,artifact,Blicket,squeaks,1
51eb30bbbb106d7312c6ce439d0bfcac,1,2pedagogical,response,1,bird,Fep,has white wings,0.87
51eb30bbbb106d7312c6ce439d0bfcac,1,2pedagogical,response,2,artifact,Blicket,squeaks,0.97
51eb30bbbb106d7312c6ce439d0bfcac,1,2pedagogical,response,3,flower,Dax,has a black center,1
51eb30bbbb106d7312c6ce439d0bfcac,1,2pedagogical,id,1,bird,Fep,has white wings,1
51eb30bbbb106d7312c6ce439d0bfcac,1,2pedagogical,id,2,artifact,Blicket,squeaks,1
51eb30bbbb106d7312c6ce439d0bfcac,1,2pedagogical,id,3,flower,Dax,has a black center,1
0b2ea3ef2837693a52fa9509df3501b1,1,2pedagogical,response,1,bird,Fep,has white wings,0.24
0b2ea3ef2837693a52fa9509df3501b1,1,2pedagogical,response,2,artifact,Blicket,squeaks,0.82
0b2ea3ef2837693a52fa9509df3501b1,1,2pedagogical,response,3,flower,Dax,has a black center,0.67
0b2ea3ef2837693a52fa9509df3501b1,1,2pedagogical,id,1,bird,Fep,has white wings,1
0b2ea3ef2837693a52fa9509df3501b1,1,2pedagogical,id,2,artifact,Blicket,squeaks,1
0b2ea3ef2837693a52fa9509df3501b1,1,2pedagogical,id,3,flower,Dax,has a black center,1
602f491d5396dce1a7d84b5dfc94055d,1,generic,response,1,artifact,Blicket,squeaks,0.69
602f491d5396dce1a7d84b5dfc94055d,1,generic,response,2,flower,Dax,has a black center,0.59
602f491d5396dce1a7d84b5dfc94055d,1,generic,response,3,bird,Fep,has white wings,0.71
602f491d5396dce1a7d84b5dfc94055d,1,generic,id,1,artifact,Blicket,squeaks,1
602f491d5396dce1a7d84b5dfc94055d,1,generic,id,2,flower,Dax,has a black center,1
602f491d5396dce1a7d84b5dfc94055d,1,generic,id,3,bird,Fep,has white wings,1
1f28a7cf89714d261c716240ba471f48,1,2accidental,response,1,artifact,Blicket,squeaks,0.76
1f28a7cf89714d261c716240ba471f48,1,2accidental,response,2,bird,Fep,has white wings,0.84
1f28a7cf89714d261c716240ba471f48,1,2accidental,response,3,flower,Dax,has a black center,0.79
1f28a7cf89714d261c716240ba471f48,1,2accidental,id,1,artifact,Blicket,squeaks,1
1f28a7cf89714d261c716240ba471f48,1,2accidental,id,2,bird,Fep,has white wings,1
1f28a7cf89714d261c716240ba471f48,1,2accidental,id,3,flower,Dax,has a black center,1
ee904eb91c10f7b74c18595115fc2c84,1,2accidental,response,1,artifact,Blicket,squeaks,0.96
ee904eb91c10f7b74c18595115fc2c84,1,2accidental,response,2,bird,Fep,has white wings,0.95
ee904eb91c10f7b74c18595115fc2c84,1,2accidental,response,3,flower,Dax,has a black center,0.95
ee904eb91c10f7b74c18595115fc2c84,1,2accidental,id,1,artifact,Blicket,squeaks,1
ee904eb91c10f7b74c18595115fc2c84,1,2accidental,id,2,bird,Fep,has white wings,1
ee904eb91c10f7b74c18595115fc2c84,1,2accidental,id,3,flower,Dax,has a black center,1
17ee5d905a2952f9b89fb10175466770,1,2accidental,response,1,bird,Fep,has white wings,0.5
17ee5d905a2952f9b89fb10175466770,1,2accidental,response,2,artifact,Blicket,squeaks,0.91
17ee5d905a2952f9b89fb10175466770,1,2accidental,response,3,flower,Dax,has a black center,0.87
17ee5d905a2952f9b89fb10175466770,1,2accidental,id,1,bird,Fep,has white wings,1
17ee5d905a2952f9b89fb10175466770,1,2accidental,id,2,artifact,Blicket,squeaks,1
17ee5d905a2952f9b89fb10175466770,1,2accidental,id,3,flower,Dax,has a black center,1
e8c8de1749bd15d2b9fe2c04aa943dca,1,2accidental,response,1,bird,Fep,has white wings,0.51
e8c8de1749bd15d2b9fe2c04aa943dca,1,2accidental,response,2,flower,Dax,has a black center,0.86
e8c8de1749bd15d2b9fe2c04aa943dca,1,2accidental,response,3,artifact,Blicket,squeaks,0.97
e8c8de1749bd15d2b9fe2c04aa943dca,1,2accidental,id,1,bird,Fep,has white wings,1
e8c8de1749bd15d2b9fe2c04aa943dca,1,2accidental,id,2,flower,Dax,has a black center,1
e8c8de1749bd15d2b9fe2c04aa943dca,1,2accidental,id,3,artifact,Blicket,squeaks,1
17ab34eac150b6fa21a9fb344c971020,1,pedagogical,response,1,artifact,Blicket,squeaks,0.88
17ab34eac150b6fa21a9fb344c971020,1,pedagogical,response,2,flower,Dax,has a black center,0.87
17ab34eac150b6fa21a9fb344c971020,1,pedagogical,response,3,bird,Fep,has white wings,0.86
17ab34eac150b6fa21a9fb344c971020,1,pedagogical,id,1,artifact,Blicket,squeaks,1
17ab34eac150b6fa21a9fb344c971020,1,pedagogical,id,2,flower,Dax,has a black center,1
17ab34eac150b6fa21a9fb344c971020,1,pedagogical,id,3,bird,Fep,has white wings,1
39f64d978c0277f59f0a4341ec3113f8,1,pedageneric,response,1,artifact,Blicket,squeaks,0.99
39f64d978c0277f59f0a4341ec3113f8,1,pedageneric,response,2,flower,Dax,has a black center,0.97
39f64d978c0277f59f0a4341ec3113f8,1,pedageneric,response,3,bird,Fep,has white wings,0.98
39f64d978c0277f59f0a4341ec3113f8,1,pedageneric,id,1,artifact,Blicket,squeaks,1
39f64d978c0277f59f0a4341ec3113f8,1,pedageneric,id,2,flower,Dax,has a black center,1
39f64d978c0277f59f0a4341ec3113f8,1,pedageneric,id,3,bird,Fep,has white wings,1
0a053a020885bf42ef821cc479d85309,1,2pedagogical,response,1,artifact,Blicket,squeaks,0.74
0a053a020885bf42ef821cc479d85309,1,2pedagogical,response,2,flower,Dax,has a black center,0.7
0a053a020885bf42ef821cc479d85309,1,2pedagogical,response,3,bird,Fep,has white wings,0.67
0a053a020885bf42ef821cc479d85309,1,2pedagogical,id,1,artifact,Blicket,squeaks,1
0a053a020885bf42ef821cc479d85309,1,2pedagogical,id,2,flower,Dax,has a black center,1
0a053a020885bf42ef821cc479d85309,1,2pedagogical,id,3,bird,Fep,has white wings,1
0392d94490b228f5d3b848f083507a08,1,2pedagogical,response,1,bird,Fep,has white wings,0.97
0392d94490b228f5d3b848f083507a08,1,2pedagogical,response,2,flower,Dax,has a black center,0.97
0392d94490b228f5d3b848f083507a08,1,2pedagogical,response,3,artifact,Blicket,squeaks,1
0392d94490b228f5d3b848f083507a08,1,2pedagogical,id,1,bird,Fep,has white wings,1
0392d94490b228f5d3b848f083507a08,1,2pedagogical,id,2,flower,Dax,has a black center,1
0392d94490b228f5d3b848f083507a08,1,2pedagogical,id,3,artifact,Blicket,squeaks,1
5f09ca5a6ec6ebbc4f8a5af97f1d87df,1,2pedagogical,response,1,flower,Dax,has a black center,0.66
5f09ca5a6ec6ebbc4f8a5af97f1d87df,1,2pedagogical,response,2,artifact,Blicket,squeaks,0.68
5f09ca5a6ec6ebbc4f8a5af97f1d87df,1,2pedagogical,response,3,bird,Fep,has white wings,0.72
5f09ca5a6ec6ebbc4f8a5af97f1d87df,1,2pedagogical,id,1,flower,Dax,has a black center,1
5f09ca5a6ec6ebbc4f8a5af97f1d87df,1,2pedagogical,id,2,artifact,Blicket,squeaks,1
5f09ca5a6ec6ebbc4f8a5af97f1d87df,1,2pedagogical,id,3,bird,Fep,has white wings,1
a152ad05d02dfd73e89c43644ae1c2bc,1,generic,response,1,artifact,Blicket,squeaks,0.74
a152ad05d02dfd73e89c43644ae1c2bc,1,generic,response,2,flower,Dax,has a black center,0.76
a152ad05d02dfd73e89c43644ae1c2bc,1,generic,response,3,bird,Fep,has white wings,0.75
a152ad05d02dfd73e89c43644ae1c2bc,1,generic,id,1,artifact,Blicket,squeaks,1
a152ad05d02dfd73e89c43644ae1c2bc,1,generic,id,2,flower,Dax,has a black center,1
a152ad05d02dfd73e89c43644ae1c2bc,1,generic,id,3,bird,Fep,has white wings,1
9295889a4c2642d5ff952a7b9a89ada3,1,generic,response,1,flower,Dax,has a black center,0.83
9295889a4c2642d5ff952a7b9a89ada3,1,generic,response,2,bird,Fep,has white wings,0.84
9295889a4c2642d5ff952a7b9a89ada3,1,generic,response,3,artifact,Blicket,squeaks,0.87
9295889a4c2642d5ff952a7b9a89ada3,1,generic,id,1,flower,Dax,has a black center,1
9295889a4c2642d5ff952a7b9a89ada3,1,generic,id,2,bird,Fep,has white wings,1
9295889a4c2642d5ff952a7b9a89ada3,1,generic,id,3,artifact,Blicket,squeaks,1
65ce2f85d05c5426d43bf214b81d67f5,1,generic,response,1,bird,Fep,has white wings,0.99
65ce2f85d05c5426d43bf214b81d67f5,1,generic,response,2,artifact,Blicket,squeaks,1
65ce2f85d05c5426d43bf214b81d67f5,1,generic,response,3,flower,Dax,has a black center,0.99
65ce2f85d05c5426d43bf214b81d67f5,1,generic,id,1,bird,Fep,has white wings,1
65ce2f85d05c5426d43bf214b81d67f5,1,generic,id,2,artifact,Blicket,squeaks,1
65ce2f85d05c5426d43bf214b81d67f5,1,generic,id,3,flower,Dax,has a black center,1
f3c1172b5939af26adaf04c9d84972b1,1,generic,response,1,bird,Fep,has white wings,0.99
f3c1172b5939af26adaf04c9d84972b1,1,generic,response,2,artifact,Blicket,squeaks,0.87
f3c1172b5939af26adaf04c9d84972b1,1,generic,response,3,flower,Dax,has a black center,1
f3c1172b5939af26adaf04c9d84972b1,1,generic,id,1,bird,Fep,has white wings,1
f3c1172b5939af26adaf04c9d84972b1,1,generic,id,2,artifact,Blicket,squeaks,1
f3c1172b5939af26adaf04c9d84972b1,1,generic,id,3,flower,Dax,has a black center,1
eac605a670b8d8beb74503980aea1f55,1,generic,response,1,artifact,Blicket,squeaks,0.75
eac605a670b8d8beb74503980aea1f55,1,generic,response,2,flower,Dax,has a black center,0.93
eac605a670b8d8beb74503980aea1f55,1,generic,response,3,bird,Fep,has white wings,0.76
eac605a670b8d8beb74503980aea1f55,1,generic,id,1,artifact,Blicket,squeaks,1
eac605a670b8d8beb74503980aea1f55,1,generic,id,2,flower,Dax,has a black center,1
eac605a670b8d8beb74503980aea1f55,1,generic,id,3,bird,Fep,has white wings,1
e706ebeeb8c4544a6e380da4728d60b5,1,generic,response,1,bird,Fep,has white wings,1
e706ebeeb8c4544a6e380da4728d60b5,1,generic,response,2,artifact,Blicket,squeaks,0.99
e706ebeeb8c4544a6e380da4728d60b5,1,generic,response,3,flower,Dax,has a black center,0.98
e706ebeeb8c4544a6e380da4728d60b5,1,generic,id,1,bird,Fep,has white wings,1
e706ebeeb8c4544a6e380da4728d60b5,1,generic,id,2,artifact,Blicket,squeaks,1
e706ebeeb8c4544a6e380da4728d60b5,1,generic,id,3,flower,Dax,has a black center,1
e1fc1f39a7fb6628601bb4bed93cc7bf,1,generic,response,1,flower,Dax,has a black center,1
e1fc1f39a7fb6628601bb4bed93cc7bf,1,generic,response,2,bird,Fep,has white wings,1
e1fc1f39a7fb6628601bb4bed93cc7bf,1,generic,response,3,artifact,Blicket,squeaks,0.9
e1fc1f39a7fb6628601bb4bed93cc7bf,1,generic,id,1,flower,Dax,has a black center,1
e1fc1f39a7fb6628601bb4bed93cc7bf,1,generic,id,2,bird,Fep,has white wings,1
e1fc1f39a7fb6628601bb4bed93cc7bf,1,generic,id,3,artifact,Blicket,squeaks,1
602f491d5396dce1a7d84b5dfc94055d,1,generic,response,1,bird,Fep,has white wings,1
602f491d5396dce1a7d84b5dfc94055d,1,generic,response,2,artifact,Blicket,squeaks,0.97
602f491d5396dce1a7d84b5dfc94055d,1,generic,response,3,flower,Dax,has a black center,1
602f491d5396dce1a7d84b5dfc94055d,1,generic,id,1,bird,Fep,has white wings,1
602f491d5396dce1a7d84b5dfc94055d,1,generic,id,2,artifact,Blicket,squeaks,1
602f491d5396dce1a7d84b5dfc94055d,1,generic,id,3,flower,Dax,has a black center,1
9c539708c26be82c6c51dfdcc006b925,1,generic,response,1,bird,Fep,has white wings,0.96
9c539708c26be82c6c51dfdcc006b925,1,generic,response,2,flower,Dax,has a black center,0.96
9c539708c26be82c6c51dfdcc006b925,1,generic,response,3,artifact,Blicket,squeaks,0.96
9c539708c26be82c6c51dfdcc006b925,1,generic,id,1,bird,Fep,has white wings,1
9c539708c26be82c6c51dfdcc006b925,1,generic,id,2,flower,Dax,has a black center,1
9c539708c26be82c6c51dfdcc006b925,1,generic,id,3,artifact,Blicket,squeaks,1
929306f2cb3d9aae17cfd3e385120f6b,1,4accidental,response,1,artifact,Blicket,squeaks,0.74
929306f2cb3d9aae17cfd3e385120f6b,1,4accidental,response,2,bird,Fep,has white wings,0.73
929306f2cb3d9aae17cfd3e385120f6b,1,4accidental,response,3,flower,Dax,has a black center,0.87
929306f2cb3d9aae17cfd3e385120f6b,1,4accidental,id,1,artifact,Blicket,squeaks,1
929306f2cb3d9aae17cfd3e385120f6b,1,4accidental,id,2,bird,Fep,has white wings,1
929306f2cb3d9aae17cfd3e385120f6b,1,4accidental,id,3,flower,Dax,has a black center,1
bf3d495502820808a9f1d22fc14345d0,1,4accidental,response,1,artifact,Blicket,squeaks,0.69
bf3d495502820808a9f1d22fc14345d0,1,4accidental,response,2,flower,Dax,has a black center,0.74
bf3d495502820808a9f1d22fc14345d0,1,4accidental,response,3,bird,Fep,has white wings,0.64
bf3d495502820808a9f1d22fc14345d0,1,4accidental,id,1,artifact,Blicket,squeaks,1
bf3d495502820808a9f1d22fc14345d0,1,4accidental,id,2,flower,Dax,has a black center,1
bf3d495502820808a9f1d22fc14345d0,1,4accidental,id,3,bird,Fep,has white wings,1
d970dc338197df2e38ee3edcfc48b37c,1,4accidental,response,1,flower,Dax,has a black center,0.81
d970dc338197df2e38ee3edcfc48b37c,1,4accidental,response,2,bird,Fep,has white wings,0.82
d970dc338197df2e38ee3edcfc48b37c,1,4accidental,response,3,artifact,Blicket,squeaks,1
d970dc338197df2e38ee3edcfc48b37c,1,4accidental,id,1,flower,Dax,has a black center,1
d970dc338197df2e38ee3edcfc48b37c,1,4accidental,id,2,bird,Fep,has white wings,1
d970dc338197df2e38ee3edcfc48b37c,1,4accidental,id,3,artifact,Blicket,squeaks,1
b051ccb94b01db37002bcc8f0de29e5e,1,4pedagogical,response,1,bird,Fep,has white wings,0.24
b051ccb94b01db37002bcc8f0de29e5e,1,4pedagogical,response,2,artifact,Blicket,squeaks,1
b051ccb94b01db37002bcc8f0de29e5e,1,4pedagogical,response,3,flower,Dax,has a black center,1
b051ccb94b01db37002bcc8f0de29e5e,1,4pedagogical,id,1,bird,Fep,has white wings,1
b051ccb94b01db37002bcc8f0de29e5e,1,4pedagogical,id,2,artifact,Blicket,squeaks,1
b051ccb94b01db37002bcc8f0de29e5e,1,4pedagogical,id,3,flower,Dax,has a black center,1
037374fa55f120f2d0cf32f62894436c,1,4accidental,response,1,artifact,Blicket,squeaks,0.99
037374fa55f120f2d0cf32f62894436c,1,4accidental,response,2,flower,Dax,has a black center,1
037374fa55f120f2d0cf32f62894436c,1,4accidental,response,3,bird,Fep,has white wings,0.48
037374fa55f120f2d0cf32f62894436c,1,4accidental,id,1,artifact,Blicket,squeaks,1
037374fa55f120f2d0cf32f62894436c,1,4accidental,id,2,flower,Dax,has a black center,1
037374fa55f120f2d0cf32f62894436c,1,4accidental,id,3,bird,Fep,has white wings,1
c6f552eea653437fd6b9d1a5d54bb5e3,1,4pedagogical,response,1,bird,Fep,has white wings,0.83
c6f552eea653437fd6b9d1a5d54bb5e3,1,4pedagogical,response,2,artifact,Blicket,squeaks,0.86
c6f552eea653437fd6b9d1a5d54bb5e3,1,4pedagogical,response,3,flower,Dax,has a black center,0.86
c6f552eea653437fd6b9d1a5d54bb5e3,1,4pedagogical,id,1,bird,Fep,has white wings,1
c6f552eea653437fd6b9d1a5d54bb5e3,1,4pedagogical,id,2,artifact,Blicket,squeaks,1
c6f552eea653437fd6b9d1a5d54bb5e3,1,4pedagogical,id,3,flower,Dax,has a black center,1
f6b7eea6b1ab8efad9fdf5a377e2f18d,1,4accidental,response,1,artifact,Blicket,squeaks,0.74
f6b7eea6b1ab8efad9fdf5a377e2f18d,1,4accidental,response,2,flower,Dax,has a black center,0.74
f6b7eea6b1ab8efad9fdf5a377e2f18d,1,4accidental,response,3,bird,Fep,has white wings,0.61
