workerid,exptid,trial_type,trial_num,condition,kind_type,kind_label,feature_label,response,n_correct,pass,pass_sound
4469c506a752db8ceb7374029a56114f,1,id,3,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
4469c506a752db8ceb7374029a56114f,1,response,1,4pedagogical,bird,Fep,has white wings,0.98,3,TRUE,TRUE
4469c506a752db8ceb7374029a56114f,1,response,2,4pedagogical,flower,Dax,has a black center,0.99,3,TRUE,TRUE
4469c506a752db8ceb7374029a56114f,1,response,3,4pedagogical,artifact,Blicket,squeaks,0.99,3,TRUE,TRUE
44e599b591615f98a20c04f2aa1feaf9,1,id,1,3accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
44e599b591615f98a20c04f2aa1feaf9,1,id,2,3accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
44e599b591615f98a20c04f2aa1feaf9,1,id,3,3accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
44e599b591615f98a20c04f2aa1feaf9,1,response,1,3accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
44e599b591615f98a20c04f2aa1feaf9,1,response,2,3accidental,bird,Fep,has white wings,0.93,3,TRUE,TRUE
44e599b591615f98a20c04f2aa1feaf9,1,response,3,3accidental,artifact,Blicket,squeaks,0.91,3,TRUE,TRUE
4500dab4753d46cd0fe6060182ded92d,1,id,1,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
4500dab4753d46cd0fe6060182ded92d,1,id,2,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
4500dab4753d46cd0fe6060182ded92d,1,id,3,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
4500dab4753d46cd0fe6060182ded92d,1,response,1,2pedagogical,flower,Dax,has a black center,0.62,3,TRUE,TRUE
4500dab4753d46cd0fe6060182ded92d,1,response,2,2pedagogical,artifact,Blicket,squeaks,0.9,3,TRUE,TRUE
4500dab4753d46cd0fe6060182ded92d,1,response,3,2pedagogical,bird,Fep,has white wings,0.87,3,TRUE,TRUE
45211556388a209258be70087a4ade10,1,id,1,2accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
45211556388a209258be70087a4ade10,1,id,2,2accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
45211556388a209258be70087a4ade10,1,id,3,2accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
45211556388a209258be70087a4ade10,1,response,1,2accidental,flower,Dax,has a black center,0.46,3,TRUE,TRUE
45211556388a209258be70087a4ade10,1,response,2,2accidental,bird,Fep,has white wings,0.57,3,TRUE,TRUE
45211556388a209258be70087a4ade10,1,response,3,2accidental,artifact,Blicket,squeaks,0.98,3,TRUE,TRUE
464981edf5cdab092636a34419e93ef3,1,id,1,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
464981edf5cdab092636a34419e93ef3,1,id,2,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
464981edf5cdab092636a34419e93ef3,1,id,3,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
464981edf5cdab092636a34419e93ef3,1,response,1,4pedagogical,flower,Dax,has a black center,0.85,3,TRUE,TRUE
464981edf5cdab092636a34419e93ef3,1,response,2,4pedagogical,bird,Fep,has white wings,0.88,3,TRUE,TRUE
464981edf5cdab092636a34419e93ef3,1,response,3,4pedagogical,artifact,Blicket,squeaks,0.93,3,TRUE,TRUE
46ba3bcdd5a89312dcdbe67e6f4ddfb2,1,id,1,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
46ba3bcdd5a89312dcdbe67e6f4ddfb2,1,id,2,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
46ba3bcdd5a89312dcdbe67e6f4ddfb2,1,id,3,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
46ba3bcdd5a89312dcdbe67e6f4ddfb2,1,response,1,4pedagogical,flower,Dax,has a black center,0.92,3,TRUE,TRUE
46ba3bcdd5a89312dcdbe67e6f4ddfb2,1,response,2,4pedagogical,bird,Fep,has white wings,0.92,3,TRUE,TRUE
46ba3bcdd5a89312dcdbe67e6f4ddfb2,1,response,3,4pedagogical,artifact,Blicket,squeaks,0.99,3,TRUE,TRUE
4752819fbcc175629a8a409471d22d2e,1,id,1,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
4752819fbcc175629a8a409471d22d2e,1,id,2,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
4752819fbcc175629a8a409471d22d2e,1,id,3,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
4752819fbcc175629a8a409471d22d2e,1,response,1,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
4752819fbcc175629a8a409471d22d2e,1,response,2,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
4752819fbcc175629a8a409471d22d2e,1,response,3,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
4773b36ce15837b35122da528a27623d,1,id,1,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
4773b36ce15837b35122da528a27623d,1,id,2,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
4773b36ce15837b35122da528a27623d,1,id,3,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
4773b36ce15837b35122da528a27623d,1,response,1,generic,artifact,Blicket,squeaks,0.98,3,TRUE,TRUE
4773b36ce15837b35122da528a27623d,1,response,2,generic,bird,Fep,has white wings,0.98,3,TRUE,TRUE
4773b36ce15837b35122da528a27623d,1,response,3,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
479fba3a25df922053b0b5ec7ed75709,1,id,1,3pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
479fba3a25df922053b0b5ec7ed75709,1,id,2,3pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
479fba3a25df922053b0b5ec7ed75709,1,id,3,3pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
479fba3a25df922053b0b5ec7ed75709,1,response,1,3pedagogical,bird,Fep,has white wings,0.9,3,TRUE,TRUE
479fba3a25df922053b0b5ec7ed75709,1,response,2,3pedagogical,artifact,Blicket,squeaks,0.95,3,TRUE,TRUE
479fba3a25df922053b0b5ec7ed75709,1,response,3,3pedagogical,flower,Dax,has a black center,0.93,3,TRUE,TRUE
482990d74a8087f2c755bf2782940ae4,1,id,1,2accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
482990d74a8087f2c755bf2782940ae4,1,id,2,2accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
482990d74a8087f2c755bf2782940ae4,1,id,3,2accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
482990d74a8087f2c755bf2782940ae4,1,response,1,2accidental,bird,Fep,has white wings,0.51,3,TRUE,TRUE
482990d74a8087f2c755bf2782940ae4,1,response,2,2accidental,artifact,Blicket,squeaks,0.51,3,TRUE,TRUE
482990d74a8087f2c755bf2782940ae4,1,response,3,2accidental,flower,Dax,has a black center,0.5,3,TRUE,TRUE
492096d8137fc47c606651b0ec4c8503,1,id,1,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
492096d8137fc47c606651b0ec4c8503,1,id,2,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
492096d8137fc47c606651b0ec4c8503,1,id,3,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
492096d8137fc47c606651b0ec4c8503,1,response,1,2pedagogical,artifact,Blicket,squeaks,0.76,3,TRUE,TRUE
492096d8137fc47c606651b0ec4c8503,1,response,2,2pedagogical,bird,Fep,has white wings,0.66,3,TRUE,TRUE
492096d8137fc47c606651b0ec4c8503,1,response,3,2pedagogical,flower,Dax,has a black center,0.79,3,TRUE,TRUE
4d51232a6f01e79942ab9e1fdf9940d2,1,id,1,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
4d51232a6f01e79942ab9e1fdf9940d2,1,id,2,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
4d51232a6f01e79942ab9e1fdf9940d2,1,id,3,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
4d51232a6f01e79942ab9e1fdf9940d2,1,response,1,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
4d51232a6f01e79942ab9e1fdf9940d2,1,response,2,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
4d51232a6f01e79942ab9e1fdf9940d2,1,response,3,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
4d753ddf9989316c33ff6604392b3e15,1,id,1,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
4d753ddf9989316c33ff6604392b3e15,1,id,2,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
4d753ddf9989316c33ff6604392b3e15,1,id,3,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
4d753ddf9989316c33ff6604392b3e15,1,response,1,accidental,bird,Fep,has white wings,0.79,3,TRUE,TRUE
4d753ddf9989316c33ff6604392b3e15,1,response,2,accidental,flower,Dax,has a black center,0.5,3,TRUE,TRUE
4d753ddf9989316c33ff6604392b3e15,1,response,3,accidental,artifact,Blicket,squeaks,0.82,3,TRUE,TRUE
4dcfe0269212a1acaac8fbb7df126e4a,1,id,1,3pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
4dcfe0269212a1acaac8fbb7df126e4a,1,id,2,3pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
4dcfe0269212a1acaac8fbb7df126e4a,1,id,3,3pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
4dcfe0269212a1acaac8fbb7df126e4a,1,response,1,3pedagogical,flower,Dax,has a black center,0.78,3,TRUE,TRUE
4dcfe0269212a1acaac8fbb7df126e4a,1,response,2,3pedagogical,artifact,Blicket,squeaks,0.04,3,TRUE,TRUE
4dcfe0269212a1acaac8fbb7df126e4a,1,response,3,3pedagogical,bird,Fep,has white wings,0.1,3,TRUE,TRUE
4e4edb85d1f987ec58da384ae14ae5f4,1,id,1,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
4e4edb85d1f987ec58da384ae14ae5f4,1,id,2,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
4e4edb85d1f987ec58da384ae14ae5f4,1,id,3,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
4e4edb85d1f987ec58da384ae14ae5f4,1,response,1,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
4e4edb85d1f987ec58da384ae14ae5f4,1,response,2,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
4e4edb85d1f987ec58da384ae14ae5f4,1,response,3,4pedagogical,flower,Dax,has a black center,0.99,3,TRUE,TRUE
4ee5ec4801b4d5441ac7806ed3647c67,1,id,1,3accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
4ee5ec4801b4d5441ac7806ed3647c67,1,id,2,3accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
4ee5ec4801b4d5441ac7806ed3647c67,1,id,3,3accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
4ee5ec4801b4d5441ac7806ed3647c67,1,response,1,3accidental,artifact,Blicket,squeaks,0.99,3,TRUE,TRUE
4ee5ec4801b4d5441ac7806ed3647c67,1,response,2,3accidental,flower,Dax,has a black center,0.67,3,TRUE,TRUE
4ee5ec4801b4d5441ac7806ed3647c67,1,response,3,3accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
4fa97e0e73bda8f09288212b455762dd,1,id,1,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
4fa97e0e73bda8f09288212b455762dd,1,id,2,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
4fa97e0e73bda8f09288212b455762dd,1,id,3,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
4fa97e0e73bda8f09288212b455762dd,1,response,1,pedagogical,flower,Dax,has a black center,0.43,3,TRUE,TRUE
4fa97e0e73bda8f09288212b455762dd,1,response,2,pedagogical,artifact,Blicket,squeaks,0.68,3,TRUE,TRUE
4fa97e0e73bda8f09288212b455762dd,1,response,3,pedagogical,bird,Fep,has white wings,0.4,3,TRUE,TRUE
4fd614c681a64981f1091dd6f090456e,1,id,1,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
4fd614c681a64981f1091dd6f090456e,1,id,2,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
4fd614c681a64981f1091dd6f090456e,1,id,3,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
4fd614c681a64981f1091dd6f090456e,1,response,1,pedageneric,flower,Dax,has a black center,0.99,3,TRUE,TRUE
4fd614c681a64981f1091dd6f090456e,1,response,2,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
4fd614c681a64981f1091dd6f090456e,1,response,3,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
50e771dc707edad6ab2a20fac03db4be,1,id,1,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
50e771dc707edad6ab2a20fac03db4be,1,id,2,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
50e771dc707edad6ab2a20fac03db4be,1,id,3,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
50e771dc707edad6ab2a20fac03db4be,1,response,1,4pedagogical,flower,Dax,has a black center,0.94,3,TRUE,TRUE
50e771dc707edad6ab2a20fac03db4be,1,response,2,4pedagogical,bird,Fep,has white wings,0.93,3,TRUE,TRUE
50e771dc707edad6ab2a20fac03db4be,1,response,3,4pedagogical,artifact,Blicket,squeaks,0.91,3,TRUE,TRUE
51eb30bbbb106d7312c6ce439d0bfcac,1,id,1,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
51eb30bbbb106d7312c6ce439d0bfcac,1,id,2,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
51eb30bbbb106d7312c6ce439d0bfcac,1,id,3,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
51eb30bbbb106d7312c6ce439d0bfcac,1,response,1,2pedagogical,bird,Fep,has white wings,0.87,3,TRUE,TRUE
51eb30bbbb106d7312c6ce439d0bfcac,1,response,2,2pedagogical,artifact,Blicket,squeaks,0.97,3,TRUE,TRUE
51eb30bbbb106d7312c6ce439d0bfcac,1,response,3,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
5242d32c761368de529bf1c5d56b4ec0,1,id,1,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
5242d32c761368de529bf1c5d56b4ec0,1,id,2,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
5242d32c761368de529bf1c5d56b4ec0,1,id,3,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
5242d32c761368de529bf1c5d56b4ec0,1,response,1,accidental,bird,Fep,has white wings,0.96,3,TRUE,TRUE
5242d32c761368de529bf1c5d56b4ec0,1,response,2,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
5242d32c761368de529bf1c5d56b4ec0,1,response,3,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
5283b31ccc3afe38364e016004ce56a0,1,id,1,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
5283b31ccc3afe38364e016004ce56a0,1,id,2,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
5283b31ccc3afe38364e016004ce56a0,1,id,3,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
5283b31ccc3afe38364e016004ce56a0,1,response,1,pedageneric,flower,Dax,has a black center,0.99,3,TRUE,TRUE
5283b31ccc3afe38364e016004ce56a0,1,response,2,pedageneric,bird,Fep,has white wings,0.99,3,TRUE,TRUE
5283b31ccc3afe38364e016004ce56a0,1,response,3,pedageneric,artifact,Blicket,squeaks,0.98,3,TRUE,TRUE
5353b527b908d1e517919eb8e3722fa9,1,id,1,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
5353b527b908d1e517919eb8e3722fa9,1,id,2,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
5353b527b908d1e517919eb8e3722fa9,1,id,3,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
5353b527b908d1e517919eb8e3722fa9,1,response,1,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
5353b527b908d1e517919eb8e3722fa9,1,response,2,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
5353b527b908d1e517919eb8e3722fa9,1,response,3,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
5455c12ea29bd7de1954b23207ea5f55,1,id,1,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
5455c12ea29bd7de1954b23207ea5f55,1,id,2,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
5455c12ea29bd7de1954b23207ea5f55,1,id,3,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
5455c12ea29bd7de1954b23207ea5f55,1,response,1,4pedagogical,artifact,Blicket,squeaks,0.88,3,TRUE,TRUE
5455c12ea29bd7de1954b23207ea5f55,1,response,2,4pedagogical,bird,Fep,has white wings,0.99,3,TRUE,TRUE
5455c12ea29bd7de1954b23207ea5f55,1,response,3,4pedagogical,flower,Dax,has a black center,0.93,3,TRUE,TRUE
548d15066a286e3553ee112090aac1aa,1,id,1,3accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
548d15066a286e3553ee112090aac1aa,1,id,2,3accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
548d15066a286e3553ee112090aac1aa,1,id,3,3accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
548d15066a286e3553ee112090aac1aa,1,response,1,3accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
548d15066a286e3553ee112090aac1aa,1,response,2,3accidental,bird,Fep,has white wings,0.84,3,TRUE,TRUE
548d15066a286e3553ee112090aac1aa,1,response,3,3accidental,flower,Dax,has a black center,0.75,3,TRUE,TRUE
54e575bb42f972652e868ebbb9e9bc0c,1,id,1,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
54e575bb42f972652e868ebbb9e9bc0c,1,id,2,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
54e575bb42f972652e868ebbb9e9bc0c,1,id,3,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
54e575bb42f972652e868ebbb9e9bc0c,1,response,1,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
54e575bb42f972652e868ebbb9e9bc0c,1,response,2,pedageneric,artifact,Blicket,squeaks,0.98,3,TRUE,TRUE
54e575bb42f972652e868ebbb9e9bc0c,1,response,3,pedageneric,bird,Fep,has white wings,0.96,3,TRUE,TRUE
5576b74fcc1dd34f151326d245200229,1,id,1,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
5576b74fcc1dd34f151326d245200229,1,id,2,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
5576b74fcc1dd34f151326d245200229,1,id,3,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
5576b74fcc1dd34f151326d245200229,1,response,1,accidental,bird,Fep,has white wings,0.22,3,TRUE,TRUE
5576b74fcc1dd34f151326d245200229,1,response,2,accidental,artifact,Blicket,squeaks,0.95,3,TRUE,TRUE
5576b74fcc1dd34f151326d245200229,1,response,3,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
559b65586c22322619c13d097b3cbcbb,1,id,1,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
559b65586c22322619c13d097b3cbcbb,1,id,2,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
559b65586c22322619c13d097b3cbcbb,1,id,3,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
559b65586c22322619c13d097b3cbcbb,1,response,1,generic,flower,Dax,has a black center,0.77,3,TRUE,TRUE
559b65586c22322619c13d097b3cbcbb,1,response,2,generic,bird,Fep,has white wings,0.79,3,TRUE,TRUE
559b65586c22322619c13d097b3cbcbb,1,response,3,generic,artifact,Blicket,squeaks,0.88,3,TRUE,TRUE
55c79f7372c5b3c977cbf1a5ef5ab1a0,1,id,1,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
55c79f7372c5b3c977cbf1a5ef5ab1a0,1,id,2,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
55c79f7372c5b3c977cbf1a5ef5ab1a0,1,id,3,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
55c79f7372c5b3c977cbf1a5ef5ab1a0,1,response,1,pedagogical,bird,Fep,has white wings,0.9,3,TRUE,TRUE
55c79f7372c5b3c977cbf1a5ef5ab1a0,1,response,2,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
55c79f7372c5b3c977cbf1a5ef5ab1a0,1,response,3,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
562344ce16c0170e4e9db40d33bb7e95,1,id,1,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
562344ce16c0170e4e9db40d33bb7e95,1,id,2,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
562344ce16c0170e4e9db40d33bb7e95,1,id,3,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
562344ce16c0170e4e9db40d33bb7e95,1,response,1,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
562344ce16c0170e4e9db40d33bb7e95,1,response,2,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
562344ce16c0170e4e9db40d33bb7e95,1,response,3,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
567a0e237974f9180096206e9a25c4ea,1,id,1,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
567a0e237974f9180096206e9a25c4ea,1,id,2,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
567a0e237974f9180096206e9a25c4ea,1,id,3,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
567a0e237974f9180096206e9a25c4ea,1,response,1,pedageneric,flower,Dax,has a black center,0.97,3,TRUE,TRUE
567a0e237974f9180096206e9a25c4ea,1,response,2,pedageneric,bird,Fep,has white wings,0.95,3,TRUE,TRUE
567a0e237974f9180096206e9a25c4ea,1,response,3,pedageneric,artifact,Blicket,squeaks,0.91,3,TRUE,TRUE
569da8ca3df2a70ea2345d54010c7429,1,id,1,4accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
569da8ca3df2a70ea2345d54010c7429,1,id,2,4accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
569da8ca3df2a70ea2345d54010c7429,1,id,3,4accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
569da8ca3df2a70ea2345d54010c7429,1,response,1,4accidental,flower,Dax,has a black center,0.87,3,TRUE,TRUE
569da8ca3df2a70ea2345d54010c7429,1,response,2,4accidental,bird,Fep,has white wings,0.92,3,TRUE,TRUE
569da8ca3df2a70ea2345d54010c7429,1,response,3,4accidental,artifact,Blicket,squeaks,0.98,3,TRUE,TRUE
571bcf2cc52ec53143636945a38ddf35,1,id,1,2accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
571bcf2cc52ec53143636945a38ddf35,1,id,2,2accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
571bcf2cc52ec53143636945a38ddf35,1,id,3,2accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
571bcf2cc52ec53143636945a38ddf35,1,response,1,2accidental,flower,Dax,has a black center,0.52,3,TRUE,TRUE
571bcf2cc52ec53143636945a38ddf35,1,response,2,2accidental,bird,Fep,has white wings,0.51,3,TRUE,TRUE
571bcf2cc52ec53143636945a38ddf35,1,response,3,2accidental,artifact,Blicket,squeaks,0.53,3,TRUE,TRUE
58b513783ee33c3c4182ca6d4b173fc9,1,id,1,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
58b513783ee33c3c4182ca6d4b173fc9,1,id,2,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
58b513783ee33c3c4182ca6d4b173fc9,1,id,3,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
58b513783ee33c3c4182ca6d4b173fc9,1,response,1,generic,flower,Dax,has a black center,0.49,3,TRUE,TRUE
58b513783ee33c3c4182ca6d4b173fc9,1,response,2,generic,artifact,Blicket,squeaks,0.72,3,TRUE,TRUE
58b513783ee33c3c4182ca6d4b173fc9,1,response,3,generic,bird,Fep,has white wings,0.34,3,TRUE,TRUE
58ee4ab7f0eb725601ae99c075bcfff7,1,id,1,2accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
58ee4ab7f0eb725601ae99c075bcfff7,1,id,2,2accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
58ee4ab7f0eb725601ae99c075bcfff7,1,id,3,2accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
58ee4ab7f0eb725601ae99c075bcfff7,1,response,1,2accidental,flower,Dax,has a black center,0.79,3,TRUE,TRUE
58ee4ab7f0eb725601ae99c075bcfff7,1,response,2,2accidental,artifact,Blicket,squeaks,0.95,3,TRUE,TRUE
58ee4ab7f0eb725601ae99c075bcfff7,1,response,3,2accidental,bird,Fep,has white wings,0.93,3,TRUE,TRUE
59663df403f1e22cdf81f6af46dba6b1,1,id,1,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
59663df403f1e22cdf81f6af46dba6b1,1,id,2,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
59663df403f1e22cdf81f6af46dba6b1,1,id,3,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
59663df403f1e22cdf81f6af46dba6b1,1,response,1,4pedagogical,artifact,Blicket,squeaks,0.91,3,TRUE,TRUE
59663df403f1e22cdf81f6af46dba6b1,1,response,2,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
59663df403f1e22cdf81f6af46dba6b1,1,response,3,4pedagogical,flower,Dax,has a black center,0.99,3,TRUE,TRUE
5a2f14bce7a159ebdb60261c9a553958,1,id,1,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
5a2f14bce7a159ebdb60261c9a553958,1,id,2,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
5a2f14bce7a159ebdb60261c9a553958,1,id,3,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
5a2f14bce7a159ebdb60261c9a553958,1,response,1,accidental,flower,Dax,has a black center,0.51,3,TRUE,TRUE
5a2f14bce7a159ebdb60261c9a553958,1,response,2,accidental,bird,Fep,has white wings,0.46,3,TRUE,TRUE
5a2f14bce7a159ebdb60261c9a553958,1,response,3,accidental,artifact,Blicket,squeaks,0.44,3,TRUE,TRUE
5a4dece009660388a3796446ecdcbf49,1,id,1,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
5a4dece009660388a3796446ecdcbf49,1,id,2,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
5a4dece009660388a3796446ecdcbf49,1,id,3,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
5a4dece009660388a3796446ecdcbf49,1,response,1,generic,bird,Fep,has white wings,0.88,3,TRUE,TRUE
5a4dece009660388a3796446ecdcbf49,1,response,2,generic,flower,Dax,has a black center,0.9,3,TRUE,TRUE
5a4dece009660388a3796446ecdcbf49,1,response,3,generic,artifact,Blicket,squeaks,0.91,3,TRUE,TRUE
5aa7fd62dd51fb12ef0bc4a5d37082ea,1,id,1,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
5aa7fd62dd51fb12ef0bc4a5d37082ea,1,id,2,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
5aa7fd62dd51fb12ef0bc4a5d37082ea,1,id,3,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
5aa7fd62dd51fb12ef0bc4a5d37082ea,1,response,1,pedagogical,artifact,Blicket,squeaks,0.97,3,TRUE,TRUE
